Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,AvgH,AvgD,AvgA,HF,AF,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,FTR,Avg>2.5,Avg<2.5,SHG,SAG
E1,2024-10-19,Sheffield Weds,Burnley,0.0,2.0,0.0,1.0,A,2.77,3.2,2.63,10.0,11.0,13.0,14.0,3.0,6.0,10.0,3.0,1.0,2.0,0.0,0.0,A,2.15,1.69,0.0,1.0
E0,2024-10-19,Southampton,Leicester,2.0,3.0,2.0,0.0,H,2.33,3.54,3.03,10.0,10.0,14.0,18.0,7.0,4.0,10.0,6.0,5.0,3.0,1.0,0.0,A,1.76,2.08,0.0,3.0
N1,2024-10-19,Sparta Rotterdam,Almere City,2.0,2.0,0.0,2.0,A,1.55,4.27,5.65,6.0,12.0,19.0,9.0,7.0,3.0,5.0,3.0,2.0,3.0,1.0,0.0,D,1.69,2.16,2.0,0.0
F1,2024-10-19,St Etienne,Lens,0.0,2.0,0.0,1.0,A,5.07,3.85,1.7,12.0,16.0,15.0,13.0,1.0,5.0,2.0,7.0,1.0,2.0,0.0,0.0,A,1.91,1.92,0.0,1.0
SC0,2024-10-19,St Johnstone,Ross County,3.0,0.0,2.0,0.0,H,2.58,3.22,2.77,8.0,12.0,18.0,7.0,7.0,1.0,5.0,3.0,1.0,0.0,0.0,2.0,H,2.11,1.71,1.0,0.0
B1,2024-10-19,St. Gilloise,Gent,0.0,0.0,0.0,0.0,D,1.66,3.98,4.86,11.0,16.0,20.0,11.0,5.0,4.0,5.0,3.0,2.0,4.0,0.0,0.0,D,1.72,2.1,0.0,0.0
E1,2024-10-19,Stoke,Norwich,1.0,1.0,1.0,1.0,D,2.57,3.47,2.65,7.0,9.0,14.0,12.0,5.0,4.0,8.0,7.0,0.0,1.0,0.0,0.0,D,1.79,1.99,0.0,0.0
I2,2024-10-19,Sudtirol,Pisa,1.0,2.0,1.0,1.0,D,3.01,2.74,2.72,15.0,15.0,7.0,11.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,A,2.6,1.47,0.0,1.0
E3,2024-10-19,Swindon,Doncaster,1.0,2.0,0.0,0.0,D,2.95,3.41,2.28,9.0,15.0,8.0,14.0,3.0,5.0,3.0,12.0,3.0,2.0,0.0,0.0,A,1.84,1.91,1.0,2.0
E0,2024-10-19,Tottenham,West Ham,4.0,1.0,1.0,1.0,D,1.5,4.91,5.73,10.0,15.0,22.0,11.0,7.0,4.0,13.0,5.0,1.0,3.0,0.0,1.0,H,1.37,3.08,3.0,0.0
N1,2024-10-19,Waalwijk,Twente,2.0,2.0,1.0,1.0,D,7.21,5.03,1.39,6.0,9.0,9.0,16.0,4.0,7.0,3.0,10.0,1.0,2.0,0.0,0.0,D,1.52,2.46,1.0,1.0
B1,2024-10-19,Westerlo,Club Brugge,1.0,2.0,1.0,2.0,A,4.01,4.15,1.74,15.0,11.0,13.0,15.0,6.0,8.0,3.0,2.0,5.0,1.0,1.0,0.0,A,1.45,2.65,0.0,0.0
E2,2024-10-19,Wycombe,Peterboro,3.0,1.0,0.0,0.0,D,1.95,3.73,3.46,10.0,11.0,18.0,10.0,8.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,H,1.61,2.25,3.0,1.0
SP1,2024-10-20,Ath Madrid,Leganes,3.0,1.0,0.0,1.0,A,1.33,4.96,10.5,14.0,8.0,24.0,5.0,9.0,2.0,8.0,2.0,5.0,1.0,0.0,0.0,H,1.99,1.84,3.0,0.0
F1,2024-10-20,Auxerre,Reims,2.0,1.0,1.0,0.0,H,2.67,3.49,2.59,6.0,10.0,10.0,15.0,8.0,3.0,5.0,9.0,2.0,3.0,0.0,0.0,H,1.74,2.12,1.0,1.0
SP1,2024-10-20,Barcelona,Sevilla,5.0,1.0,3.0,0.0,H,1.31,5.81,8.96,6.0,14.0,21.0,7.0,9.0,1.0,5.0,5.0,1.0,2.0,0.0,0.0,H,1.43,2.72,2.0,1.0
SP2,2024-10-20,Cadiz,Santander,0.0,1.0,0.0,0.0,D,2.13,3.4,3.23,29.0,17.0,16.0,14.0,4.0,2.0,4.0,9.0,6.0,3.0,0.0,0.0,A,1.81,1.97,0.0,1.0
I1,2024-10-20,Cagliari,Torino,3.0,2.0,1.0,1.0,D,2.8,3.19,2.66,9.0,8.0,18.0,17.0,5.0,5.0,9.0,12.0,1.0,3.0,0.0,0.0,H,2.12,1.74,2.0,1.0
I2,2024-10-20,Carrarese,Mantova,1.0,1.0,0.0,0.0,D,2.19,3.24,3.3,17.0,16.0,16.0,9.0,5.0,2.0,5.0,3.0,1.0,4.0,0.0,0.0,D,1.93,1.84,1.0,1.0
I2,2024-10-20,Cesena,Sampdoria,3.0,5.0,2.0,2.0,D,2.36,3.11,3.09,17.0,11.0,10.0,14.0,5.0,6.0,3.0,5.0,3.0,2.0,1.0,0.0,A,2.12,1.69,1.0,3.0
SP2,2024-10-20,Elche,Sp Gijon,2.0,1.0,0.0,0.0,D,2.02,3.18,3.79,12.0,28.0,12.0,9.0,4.0,2.0,4.0,4.0,0.0,7.0,0.0,0.0,H,2.33,1.58,2.0,1.0
I1,2024-10-20,Empoli,Napoli,0.0,1.0,0.0,0.0,D,5.5,3.75,1.67,14.0,13.0,11.0,9.0,4.0,1.0,7.0,7.0,2.0,2.0,0.0,0.0,A,2.07,1.77,0.0,1.0
SP2,2024-10-20,Ferrol,Huesca,0.0,0.0,0.0,0.0,D,2.44,2.84,3.21,10.0,12.0,13.0,10.0,4.0,2.0,8.0,3.0,3.0,2.0,1.0,0.0,D,2.8,1.4,0.0,0.0
B1,2024-10-20,Genk,St Truiden,3.0,2.0,3.0,1.0,H,1.4,4.84,6.82,8.0,11.0,19.0,13.0,7.0,5.0,9.0,1.0,1.0,4.0,0.0,2.0,H,1.49,2.51,0.0,1.0
N1,2024-10-20,Groningen,Utrecht,0.0,1.0,0.0,1.0,A,3.44,3.63,2.02,9.0,17.0,15.0,10.0,3.0,3.0,4.0,5.0,2.0,4.0,0.0,0.0,A,1.78,2.02,0.0,0.0
N1,2024-10-20,Heracles,Ajax,3.0,4.0,2.0,2.0,D,6.29,4.86,1.44,11.0,11.0,14.0,18.0,6.0,6.0,3.0,0.0,2.0,4.0,1.0,0.0,A,1.51,2.5,1.0,2.0
D1,2024-10-20,Holstein Kiel,Union Berlin,0.0,2.0,0.0,1.0,A,3.44,3.42,2.16,8.0,11.0,12.0,14.0,5.0,4.0,7.0,3.0,2.0,1.0,0.0,0.0,A,1.96,1.87,0.0,1.0
E1,2024-10-20,Hull,Sunderland,0.0,1.0,0.0,0.0,D,2.83,3.51,2.39,12.0,8.0,8.0,10.0,0.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,A,1.77,2.05,0.0,1.0
I2,2024-10-20,Juve Stabia,Cremonese,1.0,2.0,1.0,1.0,D,3.23,3.13,2.27,14.0,17.0,15.0,16.0,4.0,6.0,6.0,2.0,0.0,3.0,0.0,0.0,A,2.12,1.69,0.0,1.0
SC0,2024-10-20,Kilmarnock,Rangers,1.0,0.0,0.0,0.0,D,5.96,4.4,1.49,12.0,13.0,10.0,15.0,3.0,3.0,1.0,6.0,1.0,3.0,0.0,0.0,H,1.6,2.27,1.0,0.0
F1,2024-10-20,Le Havre,Lyon,0.0,4.0,0.0,1.0,A,3.7,3.62,1.99,17.0,11.0,7.0,16.0,1.0,8.0,4.0,6.0,3.0,4.0,0.0,0.0,A,1.77,2.08,0.0,3.0
I1,2024-10-20,Lecce,Fiorentina,0.0,6.0,0.0,3.0,A,3.16,3.29,2.35,8.0,14.0,5.0,19.0,2.0,11.0,1.0,3.0,0.0,5.0,1.0,0.0,A,2.02,1.82,0.0,3.0
E0,2024-10-20,Liverpool,Chelsea,2.0,1.0,1.0,0.0,H,1.63,4.39,4.89,12.0,13.0,9.0,12.0,5.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,H,1.4,2.93,1.0,1.0
SP1,2024-10-20,Mallorca,Vallecano,1.0,0.0,0.0,0.0,D,2.1,3.07,4.08,9.0,13.0,19.0,10.0,5.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,H,2.79,1.44,1.0,0.0
B1,2024-10-20,Mechelen,Kortrijk,3.0,0.0,1.0,0.0,H,1.73,3.95,4.26,11.0,9.0,14.0,11.0,7.0,1.0,5.0,4.0,5.0,1.0,0.0,0.0,H,1.65,2.2,2.0,0.0
F1,2024-10-20,Montpellier,Marseille,0.0,5.0,0.0,3.0,A,4.26,4.06,1.76,11.0,18.0,13.0,21.0,5.0,10.0,3.0,2.0,1.0,3.0,1.0,0.0,A,1.54,2.46,0.0,2.0
F1,2024-10-20,Nantes,Nice,1.0,1.0,0.0,0.0,D,3.16,3.17,2.4,10.0,11.0,11.0,13.0,7.0,7.0,4.0,8.0,2.0,1.0,0.0,0.0,D,2.24,1.67,1.0,1.0
B1,2024-10-20,Oud-Heverlee Leuven,Antwerp,1.0,1.0,0.0,1.0,A,3.06,3.44,2.23,14.0,14.0,15.0,7.0,3.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,D,1.82,1.97,1.0,0.0
I2,2024-10-20,Reggiana,Frosinone,2.0,0.0,1.0,0.0,H,2.5,3.16,2.83,19.0,10.0,8.0,13.0,6.0,3.0,0.0,8.0,4.0,2.0,0.0,0.0,H,2.08,1.72,1.0,0.0
I1,2024-10-20,Roma,Inter,0.0,1.0,0.0,0.0,D,4.2,3.8,1.83,12.0,13.0,14.0,11.0,3.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,A,1.74,2.1,0.0,1.0
B1,2024-10-20,Standard,Charleroi,2.0,1.0,2.0,0.0,H,3.08,3.25,2.31,11.0,12.0,14.0,13.0,9.0,3.0,5.0,5.0,2.0,2.0,0.0,0.0,H,2.11,1.71,0.0,1.0
F1,2024-10-20,Toulouse,Angers,1.0,1.0,0.0,1.0,A,1.58,3.89,6.17,11.0,9.0,18.0,8.0,6.0,4.0,8.0,2.0,2.0,4.0,0.0,0.0,D,2.06,1.78,1.0,0.0
I1,2024-10-20,Venezia,Atalanta,0.0,2.0,0.0,1.0,A,5.22,4.11,1.63,12.0,6.0,12.0,16.0,4.0,7.0,2.0,5.0,1.0,1.0,0.0,0.0,A,1.74,2.12,0.0,1.0
SP1,2024-10-20,Villarreal,Getafe,1.0,1.0,1.0,0.0,H,1.73,3.77,4.9,18.0,21.0,10.0,21.0,4.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,D,2.04,1.79,0.0,1.0
N1,2024-10-20,Willem II,For Sittard,0.0,0.0,0.0,0.0,D,2.26,3.33,3.17,11.0,11.0,5.0,22.0,0.0,4.0,2.0,10.0,1.0,1.0,0.0,0.0,D,2.11,1.72,0.0,0.0
D1,2024-10-20,Wolfsburg,Werder Bremen,2.0,4.0,1.0,1.0,D,2.07,3.66,3.44,15.0,9.0,14.0,15.0,6.0,7.0,4.0,4.0,1.0,1.0,1.0,0.0,A,1.7,2.18,1.0,3.0
E0,2024-10-20,Wolves,Man City,1.0,2.0,1.0,1.0,D,8.88,5.85,1.31,8.0,5.0,3.0,22.0,2.0,7.0,1.0,18.0,4.0,1.0,0.0,0.0,A,1.45,2.75,0.0,1.0
SP2,2024-10-20,Zaragoza,Almeria,1.0,2.0,1.0,1.0,D,2.2,3.36,3.12,18.0,15.0,15.0,13.0,3.0,5.0,8.0,1.0,2.0,6.0,0.0,0.0,A,1.87,1.9,0.0,1.0
N1,2024-10-20,Zwolle,NAC Breda,1.0,2.0,0.0,0.0,D,1.93,3.62,3.75,7.0,6.0,10.0,12.0,3.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,A,1.77,2.05,1.0,2.0
SP2,2024-10-21,Albacete,Burgos,2.0,0.0,2.0,0.0,H,1.97,3.33,3.8,4.0,11.0,18.0,9.0,10.0,3.0,2.0,7.0,0.0,1.0,0.0,0.0,H,1.96,1.82,0.0,0.0
E0,2024-10-21,Nott'm Forest,Crystal Palace,1.0,0.0,0.0,0.0,D,2.36,3.31,3.11,9.0,12.0,20.0,20.0,6.0,7.0,6.0,6.0,2.0,3.0,0.0,0.0,H,2.14,1.73,1.0,0.0
F2,2024-10-21,Troyes,Paris FC,0.0,3.0,0.0,2.0,A,3.88,3.49,1.88,8.0,14.0,11.0,11.0,3.0,6.0,6.0,3.0,1.0,3.0,0.0,0.0,A,1.92,1.84,0.0,1.0
SP1,2024-10-21,Valencia,Las Palmas,2.0,3.0,1.0,1.0,D,1.65,3.71,5.85,12.0,12.0,14.0,11.0,7.0,6.0,11.0,2.0,4.0,9.0,1.0,0.0,A,2.28,1.64,1.0,2.0
I1,2024-10-21,Verona,Monza,0.0,3.0,0.0,1.0,A,2.35,3.03,3.44,8.0,13.0,16.0,10.0,4.0,4.0,9.0,6.0,3.0,2.0,0.0,0.0,A,2.3,1.63,0.0,2.0
E3,2024-10-22,AFC Wimbledon,Morecambe,3.0,0.0,0.0,0.0,D,1.43,4.43,6.94,10.0,6.0,19.0,4.0,9.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,H,1.79,1.98,3.0,0.0
E2,2024-10-22,Barnsley,Charlton,2.0,2.0,1.0,0.0,H,2.13,3.47,3.24,14.0,9.0,20.0,8.0,9.0,5.0,11.0,5.0,3.0,1.0,0.0,0.0,D,1.85,1.92,1.0,2.0
E3,2024-10-22,Barrow,Notts County,1.0,1.0,1.0,0.0,H,2.55,3.39,2.63,16.0,14.0,12.0,11.0,7.0,5.0,4.0,4.0,3.0,4.0,0.0,0.0,D,1.87,1.89,0.0,1.0
E2,2024-10-22,Birmingham,Bolton,2.0,0.0,1.0,0.0,H,1.8,3.71,4.1,14.0,19.0,18.0,8.0,5.0,1.0,6.0,1.0,1.0,4.0,0.0,0.0,H,1.72,2.08,1.0,0.0
E2,2024-10-22,Bristol Rvs,Shrewsbury,1.0,0.0,0.0,0.0,D,2.13,3.38,3.31,12.0,9.0,14.0,15.0,5.0,4.0,5.0,10.0,4.0,1.0,0.0,0.0,H,1.92,1.86,1.0,0.0
E2,2024-10-22,Burton,Wycombe,2.0,3.0,1.0,1.0,D,3.82,3.66,1.88,10.0,15.0,10.0,14.0,2.0,5.0,5.0,6.0,1.0,4.0,0.0,0.0,A,1.74,2.06,1.0,2.0
E1,2024-10-22,Cardiff,Portsmouth,2.0,0.0,2.0,0.0,H,1.92,3.58,3.97,9.0,13.0,24.0,8.0,10.0,2.0,12.0,5.0,2.0,2.0,0.0,0.0,H,1.93,1.87,0.0,0.0
SP2,2024-10-22,Castellon,Granada,2.0,3.0,2.0,1.0,H,2.16,3.48,3.16,12.0,11.0,11.0,11.0,4.0,5.0,6.0,1.0,2.0,6.0,0.0,1.0,A,1.71,2.1,0.0,2.0
E3,2024-10-22,Cheltenham,Bradford,1.0,1.0,1.0,1.0,D,3.4,3.46,2.07,14.0,6.0,9.0,15.0,6.0,5.0,7.0,10.0,3.0,1.0,0.0,0.0,D,1.88,1.88,0.0,0.0
E3,2024-10-22,Chesterfield,Colchester,1.0,1.0,0.0,1.0,A,1.86,3.56,4.04,12.0,15.0,24.0,4.0,8.0,1.0,17.0,0.0,2.0,3.0,0.0,0.0,D,1.79,1.97,1.0,0.0
E2,2024-10-22,Crawley Town,Lincoln,3.0,0.0,0.0,0.0,D,3.42,3.41,2.08,11.0,13.0,8.0,8.0,4.0,2.0,0.0,10.0,2.0,2.0,0.0,0.0,H,1.85,1.92,3.0,0.0
E3,2024-10-22,Doncaster,Bromley,0.0,1.0,0.0,1.0,A,1.6,4.03,5.11,4.0,10.0,22.0,12.0,8.0,3.0,11.0,8.0,1.0,4.0,0.0,0.0,A,1.72,2.06,0.0,0.0
E2,2024-10-22,Exeter,Reading,1.0,2.0,0.0,2.0,A,2.25,3.36,3.07,9.0,15.0,18.0,11.0,5.0,5.0,8.0,5.0,1.0,1.0,0.0,0.0,A,1.81,1.97,1.0,0.0
E3,2024-10-22,Fleetwood Town,Crewe,0.0,1.0,0.0,0.0,D,1.89,3.52,3.93,8.0,12.0,15.0,7.0,5.0,2.0,8.0,5.0,0.0,2.0,0.0,0.0,A,1.93,1.84,0.0,1.0
E3,2024-10-22,Gillingham,Newport County,0.0,2.0,0.0,2.0,A,1.67,3.71,5.02,8.0,14.0,25.0,4.0,5.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,A,1.88,1.89,0.0,0.0
E3,2024-10-22,Harrogate,Port Vale,0.0,1.0,0.0,0.0,D,3.99,3.61,1.85,6.0,11.0,12.0,20.0,3.0,4.0,5.0,9.0,1.0,2.0,0.0,0.0,A,1.92,1.85,0.0,1.0
E1,2024-10-22,Leeds,Watford,2.0,1.0,2.0,0.0,H,1.33,5.29,8.97,7.0,11.0,24.0,9.0,7.0,3.0,10.0,4.0,2.0,1.0,0.0,0.0,H,1.6,2.31,0.0,1.0
E2,2024-10-22,Leyton Orient,Rotherham,1.0,0.0,0.0,0.0,D,2.41,3.26,2.9,12.0,14.0,12.0,11.0,5.0,2.0,3.0,8.0,2.0,1.0,0.0,0.0,H,2.01,1.77,1.0,0.0
E3,2024-10-22,Milton Keynes Dons,Accrington,2.0,1.0,1.0,0.0,H,1.61,4.1,4.91,14.0,20.0,5.0,14.0,2.0,6.0,1.0,5.0,4.0,6.0,0.0,0.0,H,1.61,2.26,1.0,1.0
SP2,2024-10-22,Oviedo,Mirandes,4.0,1.0,2.0,0.0,H,1.85,2.95,5.38,14.0,17.0,16.0,5.0,8.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0,H,3.18,1.33,2.0,1.0
E1,2024-10-22,Oxford,Derby,1.0,1.0,1.0,0.0,H,2.58,3.25,2.8,8.0,8.0,11.0,17.0,3.0,4.0,1.0,6.0,1.0,5.0,0.0,0.0,D,2.12,1.72,0.0,1.0
F2,2024-10-22,Pau FC,Bastia,1.0,1.0,1.0,0.0,H,2.3,3.11,3.18,19.0,13.0,8.0,10.0,4.0,4.0,6.0,3.0,2.0,2.0,0.0,0.0,D,2.23,1.63,0.0,1.0
E2,2024-10-22,Peterboro,Blackpool,5.0,1.0,3.0,1.0,H,2.63,3.54,2.46,12.0,9.0,8.0,11.0,6.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,H,1.61,2.26,2.0,0.0
E1,2024-10-22,Preston,Norwich,2.0,2.0,2.0,1.0,H,2.68,3.26,2.69,12.0,15.0,8.0,9.0,2.0,3.0,5.0,2.0,2.0,3.0,0.0,0.0,D,2.01,1.8,0.0,1.0
E1,2024-10-22,QPR,Coventry,1.0,1.0,0.0,1.0,A,2.93,3.38,2.41,7.0,13.0,16.0,8.0,5.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,D,1.84,1.97,1.0,0.0
E3,2024-10-22,Salford,Swindon,2.0,1.0,1.0,0.0,H,2.35,3.33,2.94,17.0,9.0,16.0,6.0,4.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,H,2.02,1.76,1.0,1.0
E1,2024-10-22,Sheffield Weds,Swansea,0.0,0.0,0.0,0.0,D,2.16,3.38,3.41,8.0,5.0,8.0,9.0,0.0,1.0,9.0,6.0,0.0,4.0,0.0,0.0,D,2.02,1.79,0.0,0.0
E2,2024-10-22,Stevenage,Cambridge,0.0,2.0,0.0,1.0,A,1.68,3.63,5.08,7.0,18.0,10.0,12.0,4.0,6.0,4.0,3.0,2.0,2.0,0.0,0.0,A,2.16,1.66,0.0,1.0
E2,2024-10-22,Stockport,Northampton,1.0,1.0,0.0,0.0,D,1.48,4.35,6.13,6.0,14.0,17.0,7.0,3.0,3.0,6.0,1.0,1.0,4.0,0.0,0.0,D,1.84,1.94,1.0,1.0
E1,2024-10-22,Stoke,Bristol City,2.0,2.0,2.0,0.0,H,2.41,3.35,2.94,10.0,5.0,10.0,28.0,6.0,10.0,6.0,13.0,3.0,1.0,0.0,0.0,D,1.97,1.84,0.0,2.0
E3,2024-10-22,Tranmere,Grimsby,0.0,1.0,0.0,0.0,D,2.04,3.25,3.76,13.0,8.0,18.0,10.0,4.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,A,1.99,1.78,0.0,1.0
E3,2024-10-22,Walsall,Carlisle,3.0,1.0,1.0,0.0,H,1.6,4.03,5.17,7.0,8.0,10.0,7.0,6.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,H,1.71,2.09,2.0,1.0
E2,2024-10-22,Wigan,Mansfield,1.0,2.0,0.0,1.0,A,2.32,3.27,3.02,11.0,12.0,22.0,4.0,4.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,A,2.01,1.76,1.0,1.0
E2,2024-10-22,Wrexham,Huddersfield,0.0,0.0,0.0,0.0,D,2.5,3.34,2.73,13.0,7.0,5.0,10.0,1.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0,D,1.92,1.86,0.0,0.0
E1,2024-10-23,Blackburn,West Brom,0.0,0.0,0.0,0.0,D,2.79,3.27,2.57,10.0,7.0,8.0,9.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,D,2.09,1.74,0.0,0.0
SP2,2024-10-23,Cartagena,Elche,0.0,0.0,0.0,0.0,D,3.42,2.99,2.26,12.0,19.0,6.0,16.0,2.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,D,2.45,1.52,0.0,0.0
SP2,2024-10-23,Eibar,Cadiz,1.0,0.0,1.0,0.0,H,2.32,3.0,3.3,24.0,15.0,11.0,12.0,4.0,4.0,5.0,5.0,4.0,6.0,0.0,0.0,H,2.34,1.56,0.0,0.0
SP2,2024-10-23,Eldense,Zaragoza,2.0,3.0,1.0,2.0,A,2.68,3.04,2.72,14.0,14.0,21.0,9.0,7.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,A,2.33,1.58,1.0,1.0
E1,2024-10-23,Hull,Burnley,1.0,1.0,1.0,0.0,H,2.74,3.29,2.6,4.0,15.0,11.0,11.0,2.0,5.0,4.0,8.0,0.0,1.0,0.0,0.0,D,2.07,1.76,0.0,1.0
E1,2024-10-23,Luton,Sunderland,1.0,2.0,0.0,0.0,D,2.57,3.33,2.73,14.0,12.0,19.0,9.0,4.0,5.0,10.0,3.0,2.0,4.0,0.0,0.0,A,1.96,1.84,1.0,2.0
E1,2024-10-23,Middlesbrough,Sheffield United,1.0,0.0,0.0,0.0,D,2.06,3.56,3.48,7.0,4.0,18.0,9.0,6.0,5.0,8.0,6.0,0.0,1.0,0.0,0.0,H,1.91,1.89,1.0,0.0
E1,2024-10-23,Millwall,Plymouth,1.0,0.0,1.0,0.0,H,1.62,4.04,5.28,12.0,11.0,13.0,9.0,6.0,2.0,6.0,2.0,5.0,1.0,0.0,0.0,H,1.8,2.0,0.0,0.0
SP2,2024-10-23,Santander,Cordoba,2.0,0.0,0.0,0.0,D,1.87,3.57,3.98,12.0,18.0,20.0,13.0,7.0,4.0,7.0,2.0,2.0,5.0,0.0,1.0,H,1.74,2.06,2.0,0.0
SP2,2024-10-24,Almeria,Albacete,3.0,1.0,1.0,1.0,D,1.73,3.81,4.31,21.0,10.0,25.0,15.0,8.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,H,1.66,2.17,2.0,0.0
SP2,2024-10-24,Burgos,Ferrol,1.0,1.0,1.0,1.0,D,2.03,3.07,4.04,10.0,11.0,15.0,11.0,2.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,D,2.36,1.56,0.0,0.0
SP2,2024-10-24,Levante,La Coruna,2.0,1.0,2.0,0.0,H,2.11,3.32,3.37,11.0,8.0,14.0,14.0,6.0,3.0,6.0,5.0,2.0,2.0,0.0,0.0,H,1.85,1.93,0.0,1.0
SP2,2024-10-24,Sp Gijon,Huesca,2.0,1.0,1.0,0.0,H,1.96,3.02,4.34,19.0,9.0,15.0,10.0,5.0,4.0,6.0,2.0,0.0,3.0,0.0,0.0,H,2.56,1.49,1.0,1.0
SP2,2024-10-24,Tenerife,Malaga,0.0,0.0,0.0,0.0,D,2.01,2.99,4.13,22.0,14.0,14.0,5.0,4.0,1.0,5.0,4.0,5.0,3.0,0.0,0.0,D,2.67,1.44,0.0,0.0
N1,2024-10-25,Almere City,Nijmegen,1.0,0.0,0.0,0.0,D,2.91,3.3,2.45,16.0,13.0,11.0,15.0,3.0,4.0,4.0,8.0,1.0,1.0,0.0,0.0,H,1.97,1.83,1.0,0.0
F2,2024-10-25,Annecy,Laval,2.0,0.0,1.0,0.0,H,2.35,3.08,3.14,25.0,18.0,14.0,13.0,4.0,2.0,6.0,5.0,3.0,2.0,0.0,0.0,H,2.39,1.56,1.0,0.0
P1,2024-10-25,Casa Pia,Nacional,1.0,0.0,1.0,0.0,H,2.13,3.22,3.63,17.0,12.0,14.0,19.0,5.0,6.0,7.0,7.0,3.0,3.0,0.0,0.0,H,2.31,1.61,0.0,0.0
F2,2024-10-25,Clermont,Martigues,0.0,1.0,0.0,1.0,A,1.73,3.58,4.68,15.0,13.0,10.0,10.0,2.0,4.0,4.0,3.0,2.0,4.0,0.0,0.0,A,2.09,1.72,0.0,0.0
F2,2024-10-25,Dunkerque,Red Star,2.0,0.0,1.0,0.0,H,2.39,3.3,2.88,8.0,9.0,13.0,7.0,6.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0,H,1.97,1.8,1.0,0.0
SP1,2024-10-25,Espanol,Sevilla,0.0,2.0,0.0,2.0,A,3.17,3.21,2.42,14.0,9.0,16.0,6.0,1.0,3.0,13.0,2.0,2.0,0.0,0.0,0.0,A,2.26,1.66,0.0,0.0
B1,2024-10-25,Kortrijk,Beerschot VA,1.0,0.0,0.0,0.0,D,1.86,3.58,4.11,8.0,3.0,10.0,11.0,7.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,H,1.88,1.91,1.0,0.0
E0,2024-10-25,Leicester,Nott'm Forest,1.0,3.0,1.0,1.0,D,3.09,3.32,2.41,16.0,9.0,11.0,20.0,1.0,5.0,6.0,7.0,5.0,2.0,0.0,0.0,A,2.06,1.79,0.0,2.0
D1,2024-10-25,Mainz,M'gladbach,1.0,1.0,0.0,0.0,D,2.35,3.76,2.86,16.0,16.0,23.0,9.0,6.0,5.0,2.0,4.0,3.0,2.0,0.0,0.0,D,1.56,2.43,1.0,1.0
F2,2024-10-25,Metz,Guingamp,1.0,0.0,0.0,0.0,D,1.91,3.37,4.02,9.0,10.0,14.0,10.0,7.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,H,2.1,1.71,1.0,0.0
F2,2024-10-25,Pau FC,Amiens,0.0,2.0,0.0,2.0,A,2.15,3.26,3.37,20.0,6.0,11.0,10.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,A,1.98,1.8,0.0,0.0
E1,2024-10-25,Portsmouth,Sheffield Weds,1.0,2.0,1.0,0.0,H,3.4,3.41,2.15,10.0,14.0,9.0,9.0,2.0,3.0,7.0,7.0,1.0,3.0,0.0,0.0,A,1.98,1.83,0.0,2.0
F1,2024-10-25,Rennes,Le Havre,1.0,0.0,0.0,0.0,D,1.49,4.31,7.19,10.0,7.0,20.0,5.0,4.0,1.0,14.0,0.0,2.0,4.0,0.0,1.0,H,1.92,1.91,1.0,0.0
F2,2024-10-25,Rodez,Lorient,3.0,3.0,0.0,1.0,A,3.68,3.59,1.93,9.0,12.0,15.0,13.0,5.0,4.0,5.0,6.0,0.0,2.0,0.0,0.0,D,1.71,2.09,3.0,2.0
P1,2024-10-25,Santa Clara,Gil Vicente,2.0,1.0,2.0,1.0,H,2.13,3.0,3.96,16.0,17.0,15.0,10.0,3.0,1.0,6.0,4.0,2.0,4.0,0.0,0.0,H,2.83,1.43,0.0,0.0
